fn000271,0.000,2.497,nit Alen vAm brot Alen left_t@ mEns
fn000271,3.286,5.832,ma id@r wort_tAt kOmd 2t_t@ mOnt fAn GOt
fn000271,6.656,7.820,En GOd @s livd@
fn000271,8.964,10.545,dYs E+G@l@ xad @t Om
fn000271,11.200,12.415,wEns@ lev@n
fn000271,12.733,14.480,f@weG@ wor@d@ fAn lifd@
fn000271,15.624,17.668,En darOm zE+n w@ hir bE+ @lkax
fn000271,18.569,19.480,OmAt jYli
fn000271,20.035,22.129,word@ v@ livd@ wIl@ Y+tsprek@
fn000271,22.892,23.948,na @lkax
fn000271,24.435,25.386,En dardor
fn000271,25.730,26.863,x@Gruj bEnt
fn000271,29.494,30.406,IN@ En Andre
fn000271,31.175,33.380,jYlI hEb@ prAxtIG@ tEks@ G@kos@
fn000271,33.640,35.250,di nA+ anslY+t@n
fn000271,35.462,37.213,b@ jYli E+x@n ErvarIN
fn000271,38.036,40.675,bE+ wAt jYli wIl@ Y+drYk@ En vir@
fn000271,41.707,43.144,jYli livd@zbAnt
fn000271,43.658,45.126,soAs ti Is x@Grujt
fn000271,45.905,47.160,sIG hef_f@rdipt
fn000271,47.646,49.133,do d@ jar@n hen
fn000271,51.413,53.716,jYli kEn@ @lkar Al hel_lAN
fn000271,54.263,55.120,hel_lAN
fn000271,57.229,58.804,pAs wAS_S@ tin jax
fn000271,59.434,60.393,tu j@ IN@
fn000271,60.749,62.276,Andre for @t erst
fn000271,62.490,63.430,Ext sAx
fn000271,64.325,65.340,En dAt m@mEnt
fn000271,65.603,66.676,Iz Az @t war@
fn000271,66.906,68.731,IJ_J@ G@h2G@ vAz blE+v@ zIt@
fn000271,68.731,70.209,hel wOnd@rl@k E+G@l@k
fn000271,71.382,73.559,Axt@rAf hEp i d@ nE+GIN t@ zEG@
fn000271,74.467,77.149,AlsOf jYli for @lkax b@dult war@
fn000271,79.649,81.147,En dAn di vErd@r@ xruj
fn000271,81.484,83.617,As klAsx@not kEn@s frint
fn000271,83.877,86.023,dAn Ext frindIn@tj@ En vrint
fn000271,86.985,89.798,so Grud@ jYli stets nar @lkax tu vEr@d@x
fn000271,90.830,93.877,mEt ok di Y+t@rs pE+nl@k@ br2k@n ErIn
fn000271,95.049,96.385,En tOx @vur@ jYli
fn000271,96.883,98.500,dAt ok Y+d_di pE+n
fn000271,98.842,99.988,En di br2k@
fn000271,100.302,101.202,niw
fn000271,101.202,102.123,f@rniwt
fn000271,102.123,103.594,En stEr@k@r lev@n
fn000271,103.594,105.456,E livd@ moG@l@k wAs
fn000271,107.762,109.461,En so hEb@ jYli OndEkt
fn000271,110.108,111.850,dAd @d lev@n sOnd@r @lkax
fn000271,112.292,113.176,E+G@l@k
fn000271,113.560,114.549,nit so l2k Is
fn000271,114.549,115.463,E+G@l@k lex
fn000271,116.969,118.145,jYlI vInd@_@t herl@k
fn000271,118.145,120.969,Om sam@ dIN@ t@ dun t@ dAns@ part_t@ rE+d@
fn000271,120.969,122.232,fIl@m kE+k@
fn000271,122.961,125.413,Of ok soAls In @ erst@ lesIN x@zExt
fn000271,126.671,127.586,zwE+x@nt
fn000271,127.586,128.930,bE+ @lkax sE+n
fn000271,129.812,130.711,id@r v@rdipt
fn000271,131.125,132.422,I z@n E+G@n wEr@k
fn000271,132.677,133.631,E G@dAxt@
fn000271,135.012,137.200,EJ_J@ tOx Intim v@rbOnd@ wet@
fn000271,139.300,139.980,hEt Is
fn000271,140.377,142.753,AlzOv @t so sam@ zE+n
fn000271,142.753,145.151,@n E+G@n tY+s krejext
fn000271,146.158,147.001,war id@x
fn000271,147.001,148.236,sIxsEl@v Is
fn000271,148.681,150.362,sIxsEl@f kAn sE+n
fn000271,151.142,153.084,En zIxsEl@f mAx sE+n
fn000271,154.416,155.205,En dIt
fn000271,155.205,156.592,sIxsEl@f sE+n
fn000271,156.819,158.626,Iz @n Y+t@rs xrot@ war@d@
fn000271,159.201,160.994,In jYli hywl@ksr@lasi
fn000271,162.411,164.190,hEt j@sEl@f Aks@pter@
fn000271,164.190,165.445,sowAS_S@ bEnt
fn000271,166.597,168.408,En d@ And@r Aks@pter@
fn000271,168.408,169.542,sowAs i Is
fn000271,170.174,170.999,di twe
fn000271,171.555,172.953,j@zEl@f Aks@ptex@
fn000271,173.608,174.977,En di And@r Aks@pter@
fn000271,175.382,176.402,sowAS_S@ bEnt
fn000271,176.715,177.748,@ zowAs i Is
fn000271,178.537,180.066,En dAd @z bov@ Al@s
fn000271,180.475,181.518,b@lANrE+k
fn000271,183.484,184.377,d@ en
fn000271,184.671,186.574,sIx mer war@mak@nt m@sxin
fn000271,186.574,187.970,f@nY+t s@n drAN
fn000271,187.970,190.076,In @t wEr@k En In @d lef@
fn000271,190.518,192.664,soAs w@ hord@ In @t ev@Geli vA v@ndax
fn000271,192.958,194.911,b@nYt_t@ kAns@ vAn id@r@ dAx
fn000271,195.255,196.915,hOnd@r prozEnt lev@nt
fn000271,197.259,198.808,lifst hel EfiSEnt
fn000271,200.660,201.611,En di And@x
fn000271,201.874,203.625,di d@t ok wEl b@lANrE+k fInt
fn000271,204.425,206.176,m@r tOx mer ox heft
fn000271,206.176,207.897,for d@ voG@ls En d@ blum@
fn000271,208.554,210.180,ok hOnd@r prozEnt lef@
fn000271,210.939,212.953,m@ nit AltE+t ev@ EfiSEnt
fn000271,213.570,215.433,wAt livd@ Is it EfiSEnt
fn000271,216.010,218.332,livd@ Is nit sak@l@k Of nYtIG b@dult
fn000271,218.838,219.565,livd@
fn000271,220.840,223.046,x dAr Gad @t nit Om @d_dun
fn000271,223.836,224.595,dAr Gad @t
fn000271,224.595,225.789,Om d@ kwAlitE+t
fn000271,226.285,227.459,fAn @t zE+n
fn000271,228.147,229.845,hEt @r Ext sEl@f sE+n
fn000271,230.564,231.981,hEt @r Ext sE+n
fn000271,231.981,233.195,fo di And@x
fn000271,236.272,238.248,livd@ Iz b@lANrE+k fInd@
fn000271,238.643,240.118,En EGd b@lY+st@r@
fn000271,240.564,242.112,wAt_t@ And@ b@left
fn000271,242.112,243.165,En Ervarxt
fn000271,243.681,245.392,suwEl d@ blE+d@ G@vul@ns
fn000271,245.944,248.226,Az ok d@ ANst@G@ En d@ v@rdritIG@ G@vul@ns
fn000271,249.217,251.097,En zEl@fs ok d@ G@leG@nhE+t xev@
fn000271,251.340,252.444,Om kwathE+t
fn000271,252.444,253.790,word@n t@ xev@
fn000271,254.239,256.067,zOnd@r In d@ v@ded@GIN t@ Gan
fn000271,256.846,257.494,wAnt
fn000271,258.162,260.584,x@deld@ vr2Gd@ Iz dYb@l@ vr2G@d@
fn000271,261.182,263.618,x@deld@ smAxt Is hAl@v@ smAxt
fn000271,265.844,267.332,En og di ErvarIN@n
fn000271,267.805,269.083,hEb@ jYli sam@n
fn000271,269.591,270.439,b@left
fn000271,271.429,273.686,En dId_det jYli na @lkax tu Gruj@n
fn000271,275.637,277.390,En jYli wIst@ ok t@ G@nit@n
fn000271,277.683,278.412,fAn @t
fn000271,278.928,280.558,for d@ And@r zOrG@n
fn000271,281.822,282.954,En t@ G@nit@n
fn000271,283.308,284.391,fAn dor d@ And@r
fn000271,284.391,285.839,f@rsOrxt_t@ wOr@d@n
fn000271,289.456,291.030,En dAt wEns k jYli E+G@l@k tu
fn000271,291.030,292.025,In d@ tukOmpst
fn000271,292.288,294.189,d@t jYli EG blE+v@ zOrG@n
fn000271,294.492,295.555,for @lkax
fn000271,296.770,299.067,x@won_nit Alt@t EfiSEnt@ tE+t
fn000271,299.765,300.955,ma di m@sxin wEl
fn000271,300.955,304.022,Axt@rAf EfiSEnt blE+kt_t@ zE+n vo d@ hywl@ksr@lasi
fn000271,304.677,306.509,E zo kY[] jYli Ekar v@rE+k@
fn000271,306.691,309.090,m@t jYli G@zam@l@k@ Int@rEs@z En ward@
fn000271,310.264,312.177,En so kYn@ jYli Elkax ok
fn000271,312.177,313.078,f@rE+k@
fn000271,313.452,314.366,mEt jYli tOx
fn000271,314.366,315.772,ok xrot@ v@rsxIl@
fn000271,316.935,318.424,di dor @d lef@ hen
fn000271,318.865,321.025,ok sets_sErk@ zYlt OndEk@ di v@rsxIl@
fn000271,321.471,324.214,ma di kYn@ t@G@lE+k@rtE+t Elka v@rE+kIN Gev@
fn000271,325.145,326.164,OndEk@ ok
fn000271,326.612,329.070,dAd_d@ mest_stEr@k@ kAnt@ vAn d@ And@r
fn000271,329.687,330.678,ok AltE+t
fn000271,331.324,334.545,@n Andr@ kAnt heft d@ sE+n ok neG@tiv AspEkt@ blE+ft @r v
fn000271,334.545,335.332,hEb@
fn000271,335.615,338.105,ma jY+st do darme bezIx t@ zE+n
fn000271,338.651,340.676,j@ t@ sxyr@ sOms An @lkax
fn000271,341.617,343.540,jY+zd_dardor xruj_j@ Y+t
fn000271,343.988,344.965,tOt rE+p@r@
fn000271,345.332,346.675,En G@lYkIG@r@ mEns@
fn000271,351.475,352.991,jYli hEb@ ok Ervar@
fn000271,352.991,355.255,hu kOzbar j@ vor @kar bEnt
fn000271,355.741,356.629,@n tY+s
fn000271,357.075,358.259,x@bOr@G@hE+t
fn000271,358.724,359.848,zek@rhE+t
fn000271,360.465,361.538,sOrxsam
fn000271,362.358,364.595,bEst@ vrint Em pAxtn@r Inen
fn000271,366.126,367.760,d@ baz@s Im_m@ lef@
fn000271,368.216,369.127,m@n ANk@r
fn000271,369.826,371.272,m@ zOn@tj@ In hY+s
fn000271,372.163,373.104,m@ v@rled@
fn000271,373.104,374.754,m@n hed@ m@n tukOmst
fn000271,375.966,377.231,Al@mal word@n
