fn009001,0.000,2.804,jE+ sEx j@ b@nt eN kI x@wes n At Iz dri wek@ x@le sE Ik @n Ik Ep
fn009001,2.804,4.561,so f@l mEns@ k_kAn [] ni p@sis OnthA+
fn009001,4.561,6.583,wAt wAs nA+ p@sis t@ red@ dAt jE hir kwAm
fn009001,13.512,14.283,hel@ma wAt
fn009001,16.207,16.531,ja
fn009001,17.013,19.323,o # kA jE+ []@t nA+ fEd@r Ik_krE+x @d nit
fn009001,19.323,21.181,di dIN@ sE+n ok so xut INx@pAkt
fn009001,23.024,25.462,f@m_mE+ huft @r emA ni nOx som plEstIkj Omhen E mar
fn009001,28.828,29.677,s@ dun @t wEl
fn009001,31.915,32.501,Er@x hE
fn009001,33.750,34.625,t Is hel Er@x
fn009001,35.545,37.420,ma Ik_kAn @r og nIks @ duN k xoj m strAks []@l wEx
fn009001,38.133,38.434,Ja
fn009001,42.566,43.751,nA+ dAn sEd Ik ef m@n
fn009001,44.100,45.163,tOx m@ brIl d@bE+-j-Op
fn009001,46.996,47.934,mud mar kYn@
fn009001,48.784,50.481,ja Ik sId nOx IN x@fEx mEd_dAd_dIN
fn009001,52.596,53.499,ne @t sId nid ma
fn009001,54.666,55.569,t Is ni-j-And@rs
fn009001,55.955,57.132,mu[] mar m betj@ blE+f@ hAN@
fn009001,57.847,59.419,ev@ kE+k@ w@ sEt@ m @niw an
fn009001,60.633,61.794,En fox ke hEb w@
fn009001,61.794,64.419,tun wEl @n Opnam@ x@makt Of nits wet j@ dAd nOx
fn009001,67.576,68.538,ja [] tOx wIl Ik
fn009001,70.519,72.620,p@rsis ta wIl Ik tOx ef@ wer me b@xIn@
fn009001,73.436,75.230,OmdAt Ik ers Ox mEt jA+ ev@n @ sort
fn009001,75.817,78.029,erst@ b@xIn wIl hEb@ vAn hu-w-@d nA+ klINkt
fn009001,78.801,80.413,En wAt @ nA+ psis mut x@b2r@
fn009001,81.080,81.852,ev@ zuk@
fn009001,83.533,84.550,na-n-@ x@dIxj@
fn009001,88.004,89.585,dIt x@dIx @p j@ tun x@dan Of nit
fn009001,90.794,91.613,dun w@ ny n And@r@
fn009001,92.950,94.513,du w@ des@ En @m_mut j@ s@ E+xl@k
fn009001,94.907,96.413,pEr twe nem@ Op t@ ad@m
fn009001,97.049,98.551,dENk@nt an hOlAnt
fn009001,98.551,100.203,si-j-Ik bred@ rifir@n
fn009001,100.815,102.678,trax dor OnE+nd@x
fn009001,102.678,104.118,laxlAnt xan
fn009001,104.541,106.847,En so stets pEr twe Op en ad@m
fn009001,109.668,110.205,x@won dun
fn009001,112.162,112.774,xa j@ xAN
fn009001,155.398,156.100,oke
