fv800001,0.000,2.962,kAti zAx hEn wIlt swaj@n
fv800001,2.962,5.109,har vad@r stAk sE+n dY+m Omhox
fv800001,5.109,6.732,AlsOf hE+ wIld@ zEG@n
fv800001,6.732,8.997,h@t kOmt wEl Gut jOx
fv800001,8.997,13.262,har mud@r klevd@ bE+na teG@n @t A+torampj@ an
fv800001,13.262,15.433,har n2s wEr[] plAtx@drYkt
fv800001,15.433,17.587,En lek Op @n jON@ SA~mpijOn
fv800001,17.587,21.841,kAti zAx d@ beEmwe lANzam v@rdwE+n@n
fv800001,21.841,23.482,tOt hE+ nit mer wAs
fv800001,23.482,25.507,dAn @n zIlv@r@n sxE+ns@l
fv800001,25.507,27.445,tYs@ d@ bom@n En strY+k@n
fv800001,27.445,31.322,z@ veGd@ d@ tran@n Y+t har oxhuk@n
fv800001,31.322,33.408,tIld@ har twe kOf@rs Op
fv800001,33.408,36.671,en b@GAf sIx In d@ rIxtIN vAn @t lAnthY+s
fv800001,36.671,41.298,d@ OprE+lan wAs nit mer dAn @n hOb@l@G@ zAntstrok
fv800001,41.298,42.702,di zIx fortslIN@rd@
fv800001,42.702,43.981,tYs@n d@ hoG@
fv800001,43.981,45.723,GrE+z@ bomstAm@n
fv800001,45.723,47.726,d@ mIdAxsOn
fv800001,47.726,49.731,hIN klE+n tYs@n d@ tAk@n
fv800001,49.731,51.762,En d@ sxadyw@n vAn d@ wOlk@n
fv800001,51.762,53.993,drEnt@ld@n ov@r @t xrAs
fv800001,53.993,57.464,@t hAd @n prAxt@G@ dAx kYn@ zE+n
fv800001,57.464,59.357,In lOnd@
fv800001,59.357,62.577,z@ hAt mEt har mud@r kYn@n Gan wINk@l@n
fv800001,62.577,63.509,zwEm@n
fv800001,63.509,65.279,Of tErAs@n
fv800001,65.279,67.491,dAt wErkwort
fv800001,67.491,69.604,hAt s@ zElf Y+tx@vOnd@
fv800001,69.604,72.290,@t hord@ bE+ d@ wArm@ zom@rdAx
fv800001,72.290,74.488,di z@ GInts Axt@r hAt x@lat@n
fv800001,74.488,76.256,z@ hAd@n
fv800001,76.256,79.008,lANY+t nast Elkar Ob d@ strAntstul@n
fv800001,79.008,80.572,kYn@ Gan lIG@n
fv800001,80.572,83.980,zE+ zA+ mAms rYx InG@vrev@ hEb@n
fv800001,83.980,85.596,Em_mAm d@ har@
fv800001,85.596,90.203,of z@ hAt x@won mEt har vrindIn@n rOnt kYn@n slEnt@r@n
fv800001,90.203,92.347,In d@ byrt fAn t[]@fElg@ skwE+[]
fv800001,92.347,95.099,Elk jar In @t hoxsE+zun
fv800001,95.099,97.476,trOk@ dar mAsAs turIst@ vorbE+
fv800001,97.476,99.844,hYn fototustEl In d@ anslAx
fv800001,99.844,102.112,prat@nt xIl@nt En lAx@nt
fv800001,102.112,103.807,In d@ vremtst@ tal@n
fv800001,103.807,106.559,h@t wAs @n spEl G@wOrd@n
fv800001,106.559,108.364,zE+ En har vrindIn@n
fv800001,108.364,110.038,koz@n imAnt Y+t
fv800001,110.038,114.002,Em prOberd@n zE+n Of har nAsjOnAlitE+t_t@ rad@n
fv800001,114.002,117.188,h@t mE+S@ dAd vE+f ker jY+st rad@
fv800001,117.188,119.625,wErt x@trAktert Op E+s
fv800002,0.000,4.284,kAti hAt har Y+t@rst@ bEst x@dan
fv800002,4.284,6.186,Om hEn t@ ov@red@
fv800002,6.186,10.507,warOm kOn z@ nit loZer@ bE+ har bEst@ vrindIn dZEnIf@r
fv800002,10.507,12.498,Gen sprak@ vAn
fv800002,12.498,13.630,hAt mAm G@zExt
fv800002,13.630,16.621,zEs wek@n Iz @n vel t@ lAN@ tE+t
fv800002,16.621,19.158,j@ wet_tAt har mud@r_rYs nod@x heft
fv800002,19.158,24.208,Al kAtis mar@n En zExs
fv800002,24.208,27.062,En zYxt@n hAd@n_nits opx@lev@rt
fv800002,27.062,30.565,vor z@ d@ obdrAxt anvard@n
fv800002,30.565,31.879,hAd@n pAp En mAm
fv800002,31.879,34.100,tAnt@ Esm@rAldA opx@bElt
fv800002,34.100,36.906,di mEt mAms brur wAs x@trA+t
fv800002,36.906,39.004,h@d blek
fv800002,39.004,42.246,dAt s@ Ernar Y+tkek Om kAti Ob_b@zuk t@ krE+G@n
fv800002,42.246,43.918,lat@r
fv800002,43.918,46.624,must_tAnt@ wer t@rYxkom@n Op har b@slY+t
fv800002,46.624,49.478,har mud@r wAs Ernst@x sik x@wOrd@n
fv800002,49.478,52.997,En har vad@r hAt hYlp nod@x bE+ @t hY+shA+d@n
fv800002,54.668,55.893,t@n E+nd@ rat
fv800002,55.893,60.138,hAd@ z@ zIx mut@n wEnd@n tOt_t@ en@G@ moG@l@khE+t ti ov@rblef
fv800002,60.138,61.516,opA
fv800002,61.516,66.914,tun pAp E+nd@l@g d@ mut hAt Opx@brAxt hEm t@ bEl@n En t@ vraG@n
fv800002,66.914,69.725,Of hE+ zolAN @n loZe wIld@ GErbErG@
fv800002,69.725,72.653,krex hE+ mEten d@ wInt fAn vor@n
fv800002,72.653,77.048,pAp wAs Al na twe m@nyt@n blek x@wOrd@n
fv800002,77.048,80.032,bov@ndin wAs hE+ ok xan stam@l@n
fv800002,80.032,82.321,its wAt hE+ And@rs nojd_det
fv800002,82.321,87.066,na h@t x@sprEk wAs hE+ wust nar zE+n wErkam@r G@bent
fv800002,87.066,89.963,kAti En har mud@r
fv800002,89.963,90.963,hAd@n dri
fv800002,90.963,92.719,dOf@ bOnz@n G@hort
fv800002,92.719,96.265,zE+n byro mut @t wer OntxEld@
fv800002,96.265,98.349,hAt mAm G@zYxt
fv800002,98.349,99.753,mar Gut
fv800002,99.753,103.279,dAt E+k@hA+t teG@ zE+n bY+@n b@stAnt Is
fv800002,103.279,107.517,d@ vOlG@nd@ Oxt@nt lek hE+ G@kAlmert
fv800002,107.517,109.519,hE+ v@rzOxt kAti vrind@l@k
fv800002,109.519,111.832,mar Gen teG@nsprag dYld@nt
fv800002,111.832,114.021,nar d@ slaG@r t@ Gan
fv800002,114.021,116.951,tun z@ na @n hAlf yr t@rYxkwAm
fv800002,116.951,118.867,GlImlAxt@ hE+ vOldan
fv800003,0.000,3.946,hE+ stOnt har nAtyrl@k nit Op t@ wAxt@n
fv800003,3.946,8.949,hE+ wIst wElIzwar Alen dAt sE+ na vir@n zA+ Ariver@n
fv800003,8.949,11.702,mar z@ twE+f@ld@ @r stErk an
fv800003,11.702,14.286,dAt hE+ Ob d@ Y+tkE+k sA+ hEb@ G@stan
fv800003,14.286,17.854,Als hE+ @t pr@siz@ yr wEl hAt x@wet@n
fv800003,17.854,20.131,nYk@x
fv800003,20.131,23.551,dald@ z@ d@ ImEns@ GrAsflAkt@ Af
fv800003,23.551,28.775,z@ lip tYs@n twe zwE+xsam@ sten@n wAxt@rs dor
fv800003,28.775,32.203,ov@r @n GlIb@r@G@ mEt mOs b@Grujd@ brYx
fv800003,32.203,35.747,En b@rE+kt@ E+nd@l@g d@ mId@lst@ port
fv800003,35.747,38.969,dez@ bot ok @n v@rwerd@ mar
fv800003,38.969,41.940,G@lYk@x xen bA+vAl@G@ IndrYk
fv800003,41.940,44.280,@r hIN warEmp@l
fv800003,44.280,47.673,@n rust@x klOkj@ Ond@r d@ zAntsten@n box
fv800003,47.673,49.499,z@ arz@ld@
fv800003,49.499,52.520,En trOk tun an @t xrE+z@ tA+
fv800003,52.520,54.947,@t klOkj@
fv800003,54.947,56.604,makt@ @n tAm G@lY+t
fv800003,56.604,58.180,zOnd@r Exo
fv800003,58.180,63.154,z@ kek nar h@t stYkj@ tA+ dAt lOs wAs x@kom@n
fv800003,63.154,66.423,@n OnzIGbar knaGdir wElIxt
fv800003,66.423,70.359,huvel wek@n Of m@sxin wEl mand@n
fv800003,70.359,74.606,zA+d@n @r v@rstrek@n zE+n sInz d@ kOmst fAn d@ latst@ b@zuk@r
fv800003,74.606,78.673,z@ GIN Op en vAn har kOf@rs_sIt@n
fv800003,78.673,82.514,En b@rE+d@ zIx for Op @n lAN@ wAxtE+t
fv800003,82.514,85.132,tOt har Grot@ v@rbazIN
fv800003,85.132,89.050,drON@n @r Al vlYx_x@lY+d@n dor d@ splet@ vAn d@ port
fv800003,89.050,92.483,krak@nd@ vutstAp@n Op @n v@rmOld@ trAp
fv800003,92.483,94.281,z@ stOnt Op
fv800003,94.281,96.232,pErst@ har lIp@n Op Elkar
fv800003,96.232,97.789,Em_makt@ zIx stErk
fv800003,97.789,100.220,vor @n Onvrind@l@k@ ontfANst
fv800003,100.220,102.625,ev@n
fv800003,102.625,104.831,vil @r @n stIlt@
fv800003,104.831,107.754,d@ spAnIN stex
fv800003,107.754,110.940,tun wErt mEt en@G@ mujt@
fv800003,110.940,113.369,@m_metal@n GrEnd@l wEx@sxov@n
fv800003,113.369,117.822,En zwajd@n d@ twe hElft@n vAn d@ zwar@ port nar bY+t@n
fv800003,117.822,120.574,tYs@n har kOf@rs In
fv800003,120.574,122.951,stOnt s@ klE+n En Onzek@r t@ kE+k@n
fv800003,122.951,125.003,nar d@ G@stAlt@ di zIGbar wErt
fv800003,125.003,127.180,In d@ bred@r wOrd@nd@ kir
fv800003,127.180,130.800,teG@n har v@rwAxtIN In
fv800003,130.800,134.559,wAs @t xen Grot@ mAn di t@ vorsxE+n kwAm
fv800003,134.559,138.518,h@t wat@rzOn@tj@ sxen arz@l@nt Op sE+n G@zIxt
fv800003,138.518,144.815,En lIxt@ d@ rExt@rhElft fAn zE+n G@stAlt@ Op dIt wAs har opA nit
fv800004,0.000,3.502,d@ sten@n zOrGd@n @r wEl vor
fv800004,3.502,4.848,dAt @r Op sE+n mInst
fv800004,4.848,7.825,ard@x wAd bOt@n zA+d@ wOrd@ G@brok@n
fv800004,7.825,9.807,z@ rIld@
fv800004,9.807,11.411,En vuld@ d@ tOxt
fv800004,11.411,15.398,reG@nt @t hir nojt bIn@
fv800004,15.398,16.585,vrux s@
fv800004,16.585,18.419,o jawEl
fv800004,18.419,21.748,d@ her Is hir GYl mEt sE+n zeG@nIN@n
fv800004,21.748,24.456,Ik wet Alen_nit
fv800004,24.456,27.091,Of hE+ AltE+t wE+wat@r G@brY+kt
fv800004,27.091,30.967,kAti stard@ hEm b@vremt an
fv800004,30.967,33.113,bizAr G@vul vor hymOr
fv800004,33.113,34.174,hAd_di mAn
fv800004,34.174,36.690,hE+ op@nd@ @n d2r
fv800004,36.690,38.658,lip @n wEnt@ltrAp Op
fv800004,38.658,40.256,En dywd@ t@n slOt@
fv800004,40.256,42.514,@n And@r@ G@boG@n d2r op@n
fv800004,42.514,45.297,z@ vOlGd@ hEm nar bIn@n
fv800004,45.297,48.201,En krex @t xEk@ G@vu OmrINt_t@ wOrd@n
fv800004,48.201,50.710,dor d@ wAnd@ vAn @n reG@ntOn
fv800004,50.710,52.466,zo klE+n smAl
fv800004,52.466,53.509,En hOl
fv800004,53.509,55.089,lek @t f@rtrEk
fv800004,55.089,57.841,zizo
fv800004,57.841,59.468,mIsIs d@ mErvIl
fv800004,59.468,61.470,dIt Is yw OptrEkj@
fv800004,61.470,62.652,zE+ hE+
fv800004,62.652,66.235,t@rwE+l hE+ har kOf@rs for @n hox bEt platst@
fv800004,66.235,70.890,kAti wAs t@ v@rblYft Om t@ rejAGer@n
fv800004,70.890,74.017,@n kam@r mEt rOnd@ myr@n
fv800004,74.017,77.825,warOp wIt@ sxIm@lblum@n vax d@ IndrYk fAn b@hANpApir
fv800004,77.825,78.701,wEkt@
fv800004,78.701,80.704,d@ lYxt wAs mYf
fv800004,80.704,83.840,AlsOf hE+ Y+t @n G@hE+m@ kIst kwAm
fv800004,83.840,85.364,di In hOnd@rt jar
fv800004,85.364,87.020,nit mer wAs x@op@nt
fv800004,87.020,89.625,d@ zOn
fv800004,89.625,93.053,lek har wEx nar dez@ kam@r nojt_t@ hEb@ G@vOnd@n
fv800004,93.053,95.372,m@sxin
fv800004,95.372,96.786,hAt s@ @t Opx@Gev@n
fv800004,96.786,98.424,ErG@s hAlv@rweG@
fv800004,98.424,103.728,d@ mAn b@GAf sIx nar @t en@G@ ram In @t f@rtrEk
fv800004,103.728,105.419,En vrIkt@ h@t op@n
fv800004,105.419,108.075,kAti kek nar bY+t@n
fv800004,108.075,111.046,@r wAs In hel d@ OmGevIN
fv800004,111.046,112.999,Gen ENk@l hY+s t@ zin
fv800004,112.999,115.376,Alen @n kYd@ sxap@n
fv800004,115.376,118.135,di @r Al nEt so Omb@weGl@k Y+t sAx
fv800004,118.135,121.338,Alz d@ wE+d@n En bOs@n @rOmhen
fv800005,0.000,4.928,h@t OndbE+t wOrt x@not@n Om kwArt ov@r zev@n
fv800005,4.928,8.832,Gen m@nyt erd@r En Gen s@kOnd@ lat@r
fv800005,8.832,10.576,d@ lYnS
fv800005,10.576,13.363,wOrt Om twalf yr G@not@n
fv800005,13.363,14.581,h@d_dine
fv800005,14.581,16.000,Om hAlf sev@n
fv800005,16.000,18.701,na h@t OndbE+t
fv800005,18.701,20.667,wEns Ik nit x@stort_t@ wOrd@n
fv800005,20.667,22.097,tOt @d mIdAxmal
fv800005,22.097,23.860,na d@ lYnS
fv800005,23.860,27.201,wIl Ik nit x@stort wOrd@n vAn en tOd_dri
fv800005,27.201,29.818,AS j@ m@ wEnst_t@ sprek@n
fv800005,29.818,32.923,mut j@ dAd_dun tYs@n dri En hAlf_fir
fv800005,32.923,36.432,tYs@n hAlf_fir En hAlf sev@n
fv800005,36.432,38.856,wEns Ik ev@nmIn G@stort_t@ wOrd@n
fv800005,38.856,41.233,na h@d_dine
fv800005,41.233,43.001,wOrt @r brAnd@wE+n G@drONk@n
fv800005,43.001,46.477,En Is @r G@leG@nhE+t tOt @t OntspAn@n vAn d@ Gest
fv800005,46.477,50.702,Ik mAx mE+ d@ trOts@ b@zIt@r vAn @n klE+n@ bib@ljotek numen
fv800005,50.702,56.151,d@ reG@ls fAn @t hY+s mEd b@trEkIN tOd_d@ buk@n lY+d@n Als fOlxt
fv800005,56.151,60.134,buk@n wOrd@n Alen G@ratplext In mE+n anwez@xE+t
fv800005,60.134,61.679,En na h@d_dine
fv800005,61.679,65.855,@r wOrt zOrx_x@draG@n vor d@ buk@n
fv800005,65.855,69.060,@r wOrt tE+d@nz d@ lEktyr
fv800005,69.060,70.624,nit x@drONk@n
fv800005,70.624,72.556,Of G@Get@n
fv800005,72.556,74.044,En
fv800005,74.044,76.951,hE+ kek har ev@n wAntrA+@x an
fv800005,76.951,79.860,@r wOrd@n Gen rYG@n G@vA+@n
fv800005,79.860,83.810,nOx wOrd@n @r an d@ bov@n Of Ond@rkAnt fAn d@ blAtsE+d@n
fv800005,83.810,85.620,ez@lor@ G@makt
fv800005,85.620,88.367,kAti
fv800005,88.367,90.415,krOmp @m betj@ Inen
fv800005,90.415,93.542,Ik f@rtrA+ @rOp
fv800005,93.542,97.039,dAt w@ tOt @n b@vred@G@nd@ v@rstAnthA+dIN zYl@n kom@n
fv800005,97.039,100.323,b@slot hE+ zE+n monoton@ red@vurIN
fv800005,100.323,103.075,darOp
fv800005,103.075,104.896,kerd@ hE+ zIx Om
fv800005,104.896,107.185,En v@rlit h@t f@rtrEkj@
fv800005,107.185,111.320,kAti dAxt an har vad@r
fv800005,111.320,114.013,hu blek wAs hE+ G@wOrd@n
fv800005,114.013,115.615,an d@ telefon
