fv400073,5.213,8.438,ja Ik sE Ik sEx @t_tAt dAt mEns wAs wAt @
fv400073,8.438,10.917,G@frystrert g bEn dar zek@r vAn
fv400073,18.137,22.241,@m ja En Ik wAz [] must_t ny-j-Alen bE+ mE+ zE+n Oke mar @m
fv400073,23.144,28.518,z@ det @d bE+ nOx ja bE+ ar E+v@r@G@ lerlIN@ nit hI mar @m
fv400073,28.518,30.814,d@ mEns@ di d@r wA Yn bruk an veGd@ ja
fv400073,33.871,38.068,@n hel rANkyn2s mEns Alz Ik s@ zi krE+x @k AltE+t rIlIN@
fv400073,38.068,41.445,Ik_kOm k_kOm z@ nOx reG@lmat@x teG@ spE+t@x_x@nux
fv400073,51.563,52.800,#
fv400073,54.160,56.126,jA dAs wEl war jA
fv400073,57.905,58.772,#
fv400073,58.772,60.095,jA dAs war
fv400073,61.692,65.068,dA Is_so ma Ik wA+ Ext wEl pijano ler@ spel@
fv400073,65.068,69.129,mar @m @r z[] ja @r zE+n Ind@rdat fel En dA wAz bE+ Onz ok Al or
fv400073,70.680,74.878,fE+ft@x prOsEnt sAt_tar E+G@l@k x@won Om Om Yn_namIdAG dar dor t@ brEN@n I
fv400073,92.510,93.787,dA Iz @t hE ja
fv400073,93.787,102.000,Ik Eb dar ja [] Ik hEb dar ny-j-ok t x@dYlt ni m@r @n vrindIn vAm_mE+ Is @m myziklerarEs ok @ Op [] Op @n @ myzikAkAdemi
fv400073,102.638,104.737,En @m di zE+ teG@ mE+ zEx s@ ja
fv400073,106.197,110.182,OmdAt_ti dAt spE+t@x fInd_dA g di pijanostydis ni-j-Afx@makt Ep sEx s@ vAn
fv400073,110.182,114.155,mut Ik jA+ wA pijanolEs xev@ ma Ik xa dar t@n erst@ t x@dYlt ni fAn Eb@
fv400073,114.794,117.617,En @ vor Eb@ En Ik xa ok t@n twed@ @m
fv400073,119.442,123.792,nit slIk@ As_sE+ m@ Ob d@ vIN@rs wE+st snAp j@ Ik Eb dar zo
fv400073,123.792,125.692,Ik Eb dar @n hel @m
fv400073,126.468,129.001,stErk@ bAnt me En wE+ kom@ el Gu ov@ren
fv400073,129.001,132.168,mar @m Ik xa prOblem@n Eb@n As_sE+ zExt fAn EN G Ept y
fv400073,132.168,134.042,En dAt Is ni jY+st En dA Is ni jY+st
fv400073,134.042,138.011,Ik hAd_dA Al mEt mEt di mjuzIk@l zE+ wAs mE+n zANkotS Op @ G@Gev@ mOmEnt
fv400073,139.015,143.841,En @m z@ zExt fAn mar ne j@ mut_tA so ni du j@ mut_tAt so nit_tun j@ mut_tAt zo dun
fv400073,143.841,146.632,En Ik f@rtIg dA x@won Ik wet ni warOm ma Ik
fv400073,146.632,151.232,ja dA xat nit En dAn Ob d@ vorstElIN kOmt s@ kE+k@
fv400073,151.232,158.030,zEx s@ mA zEx s@ A~fE~ j@ dut @t Al@mal En tE+d@nz d@ repetisis v@rtIkt@ Ik @t x@won dYs []
