fv600029,0.000,3.057,@n hA+vAst dAt hEb@ w@ nod@x Om Onz dor dIt lev@n t@ slan
fv600029,3.057,6.150,En di hA+vAst b@rE+k j@ Alen mar dor @n Gut wEdbuk
fv600029,6.150,9.119,televizimak@r tEri v@rbIst dint fAndaG d@ wEtsforstEl@ In
fv600029,9.119,10.679,@ wAt mAx @t sE+n vor vAndax tEri
fv600029,23.829,26.371,wEt en hA+ d@ mOnArxi In er@
fv600029,26.371,28.211,wi vext_tar dAn wEl z@n vut@n an
fv600029,114.390,115.880,[]
fv600029,146.722,147.232,[]
fv600029,153.374,156.810,wEt_twe hA+ AltE+t yw A+to In er@
fv600029,156.810,158.865,ok As i klar Is for d@ sxrothop
fv600029,159.840,160.920,[]
fv600029,189.154,190.326,[]
fv600029,192.596,194.210,[]
fv600029,195.799,196.279,[]
fv600029,222.439,222.890,[]
fv600029,243.760,244.281,[]
fv600029,252.456,252.850,[]
fv600029,252.850,256.303,wEd_dri drONkarts mut@ lY+st@r@n_nar klAsik@ myzik
fv600029,256.303,258.286,hElpt_tAt teG@n ov@rmat@G drANkx@brY+k
fv600029,269.336,269.754,[]
fv600029,287.319,288.109,[]
fv600029,294.190,294.567,[]
fv600029,301.340,301.910,[]
fv600029,332.907,334.127,[]
fv600029,357.038,359.054,Ob dez@ wEt@ mut@ w@ tOx en drINk@n
fv600029,359.054,360.113,b@dANkt tEri v@rbist
fv600029,10.676,15.489,@ d@ vOlG@nd@ dri wEt@n @ t@n erst@ wEt en hA+ d@ mOnArxi In er@
fv600029,15.489,19.871,t@n twed@ wEt twe Y+t@rart hA+ y A+to In er@ ok Al Iz @d @n vrAk
fv600029,19.871,23.889,En wEt dri drONkarts mut@n nar klAsik@ myzik lY+st@r@
fv600029,28.211,34.267,ba @n antAl mEns@ t@ vel E+G@l@k forAl repyblikE+n@ En In @n vlax fAn repyblikAnizm@
